Code Postal, Ville 
67640,LIPSHEIM 
67130,LUTZELHOUSE 
67390,MARCKOLSHEIM 
67520,MARLENHEIM 
67440,MARMOUTIER 
67210,MEISTRATZHEIM 
67580,MERTZWILLER 
67206,MITTELHAUSBERGEN 
67120,MOLSHEIM 
67670,MOMMENHEIM 
67700,MONSWILLER 
67470,MOTHERN 
67450,MUNDOLSHEIM 
67600,MUTTERSHOLTZ 
67190,MUTZIG 
67110,NIEDERBRONN LES BAINS 
67207,NIEDERHAUSBERGEN 
67150,NORDHOUSE 
67660,BETSCHDORF 
67280,OBERHASLACH 
67205,OBERHAUSBERGEN 
67240,OBERHOFFEN SUR MODER 
67330,OBERMODERN ZUTZENDORF 
67210,OBERNAI 
67203,OBERSCHAEFFOLSHEIM 
67160,SEEBACH 
67850,OFFENDORF 
67540,OSTWALD 
67530,OTTROTT 
67350,VAL DE MODER 
67115,PLOBSHEIM 
67110,REICHSHOFFEN 
67116,REICHSTETT 
67860,RHINAU 
67480,ROESCHWOOG 
67410,ROHRWILLER 
67560,ROSHEIM 
67480,ROUNTZENHEIM AUENHEIM 
67260,SARRE UNION 
67700,SAVERNE 
67750,SCHERWILLER 
67300,SCHILTIGHEIM 
67130,SCHIRMECK 
67240,SCHIRRHEIN 
67370,SCHNERSHEIM 
67590,SCHWEIGHOUSE SUR MODER 
67270,SCHWINDRATZHEIM 
67600,SELESTAT 
67470,SELTZ 
67770,SESSENHEIM 
67460,SOUFFELWEYERSHEIM 
67620,SOUFFLENHEIM 
67250,SOULTZ SOUS FORETS 
67790,STEINBOURG 
67190,STILL 
67000,STRASBOURG 
67100,STRASBOURG 
67200,STRASBOURG 
67370,STUTZHEIM OFFENHEIM 
67920,SUNDHOUSE 
67250,SURBOURG 
67370,TRUCHTERSHEIM 
67550,VENDENHEIM 
67220,VILLE 
67610,LA WANTZENAU 
67310,WASSELONNE 
67500,WEITBRUCH 
67310,WESTHOFFEN 
67230,WESTHOUSE 
67720,WEYERSHEIM 
67290,WINGEN SUR MODER 
67170,WINGERSHEIM LES QUATRE BANS 
67270,WINGERSHEIM LES QUATRE BANS 
67130,WISCHES 
67160,WISSEMBOURG 
67820,WITTISHEIM 
67360,WOERTH 
67202,WOLFISHEIM 
68130,ALTKIRCH 
68410,AMMERSCHWIHR 
68770,AMMERSCHWIHR 
68280,ANDOLSHEIM 
68700,ASPACH MICHELBACH 
68390,BALDERSHEIM 
68490,BANTZENHEIM 
68870,BARTENHEIM 
68390,BATTENHEIM 
68750,BERGHEIM 
68600,BIESHEIM 
68620,BITSCHWILLER LES THANN 
68740,BLODELSHEIM 
68730,BLOTZHEIM 
68540,BOLLWILLER 
68350,BRUNSTATT DIDENHEIM 
68530,BUHL 
68520,BURNHAUPT LE BAS 
68520,BURNHAUPT LE HAUT 
68130,CARSPACH 
68700,CERNAY 
68000,COLMAR 
68210,DANNEMARIE 
68420,EGUISHEIM 
68190,ENSISHEIM 
68470,FELLERING 
68740,FESSENHEIM 
68500,GUEBWILLER 
68440,HABSHEIM 
68220,HEGENHEIM 
68420,HERRLISHEIM PRES COLMAR 
68220,HESINGUE 
68560,HIRSINGUE 
68720,HOCHSTATT 
68320,PORTE DU RIED 
68180,HORBOURG WIHR 
68125,HOUSSEN 
68330,HUNINGUE 
68720,ILLFURTH 
68110,ILLZACH 
68040,INGERSHEIM 
68500,ISSENHEIM 
68240,KAYSERSBERG VIGNOBLE 
68680,KEMBS 
68260,KINGERSHEIM 
68320,KUNHEIM 
68910,LABAROCHE 
68440,LANDSER 
68650,LAPOUTROIE 
68660,LIEPVRE 
68460,LUTTERBACH 
68290,MASEVAUX NIEDERBRUCK 
68890,MEYENHEIM 
68690,MOOSCH 
68790,MORSCHWILLER LE BAS 
68100,MULHOUSE 
68200,MULHOUSE 
68740,MUNCHHOUSE 
68140,MUNSTER 
68600,NEUF BRISACH 
68370,ORBEY 
68150,OSTHEIM 
68490,OTTMARSHEIM 
68120,PFASTATT 
68840,PULVERSHEIM 
68890,REGUISHEIM 
68950,REININGUE 
68150,RIBEAUVILLE 
68120,RICHWILLER 
68400,RIEDISHEIM 
68170,RIXHEIM 
68128,ROSENAU 
68250,ROUFFACH 
68270,RUELISHEIM 
68550,ST AMARIN 
68160,STE CROIX AUX MINES 
68127,STE CROIX EN PLAINE 
68300,ST LOUIS 
68160,STE MARIE AUX MINES 
68390,SAUSHEIM 
68780,SENTHEIM 
68510,SIERENTZ 
68360,SOULTZ HAUT RHIN 
68570,SOULTZMATT 
68850,STAFFELFELDEN 
68280,SUNDHOFFEN 
68800,THANN 
68230,TURCKHEIM 
68700,UFFHOLTZ 
68190,UNGERSHEIM 
68800,VIEUX THANN 
68128,VILLAGE NEUF 
68600,VOLGELSHEIM 
68640,WALDIGHOFEN 
68700,WATTWILLER 
68920,WETTOLSHEIM 
68760,WILLER SUR THUR 
68124,WINTZENHEIM 
68920,WINTZENHEIM 
68310,WITTELSHEIM 
68270,WITTENHEIM 
68720,ZILLISHEIM 
69250,ALBIGNY SUR SAONE 
69550,AMPLEPUIS 
69420,AMPUIS 
69480,ANSE 
69210,L ARBRESLE 
69400,ARNAS 
69430,BEAUJEU 
69220,BELLEVILLE EN BEAUJOLAIS 
69690,BESSENAY 
69460,BLACE 
69620,VAL D OINGT 
69530,BRIGNAIS 
69126,BRINDAS 
69500,BRON 
69210,BULLY 
69270,CAILLOUX SUR FONTAINES 
69300,CALUIRE ET CUIRE 
69410,CHAMPAGNE AU MONT D OR 
69630,CHAPONOST 
69260,CHARBONNIERES LES BAINS 
69390,CHARLY 
69380,CHASSELAY 
69380,CHATILLON 
69380,CHAZAY D AZERGUES 
69380,LES CHERES 
69380,CHESSY 
69380,CIVRIEUX D AZERGUES 
69660,COLLONGES AU MONT D OR 
69420,CONDRIEU 
69470,COURS 
69270,COUZON AU MONT D OR 
69290,CRAPONNE 
69570,DARDILLY 
69640,DENICE 
69380,DOMMARTIN 
69700,ECHALAS 
69130,ECULLY 
69250,FLEURIEU SUR SAONE 
69210,FLEURIEUX SUR L ARBRESLE 
69270,FONTAINES ST MARTIN 
69270,FONTAINES SUR SAONE 
69340,FRANCHEVILLE 
69700,GIVORS 
69400,GLEIZE 
69290,GREZIEU LA VARENNE 
69520,GRIGNY SUR RHONE 
69540,IRIGNY 
69590,LARAJASSE 
69210,LENTILLY 
69400,LIMAS 
69760,LIMONEST 
69380,LISSIEU 
69700,LOIRE SUR RHONE 
69380,LOZANNE 
69480,LUCENAY 
69280,MARCY L ETOILE 
69510,MESSIMY 
69390,MILLERY 
69430,DEUX GROSNES 
69860,DEUX GROSNES 
69700,MONTAGNY 
69480,MORANCE 
69440,MORNANT 
69350,LA MULATIERE 
69250,NEUVILLE SUR SAONE 
69530,ORLIENAS 
69310,OULLINS PIERRE BENITE 
69600,OULLINS PIERRE BENITE 
69290,POLLIONNAY 
69480,POMMIERS 
69490,VINDRY SUR TURDINE 
69650,QUINCIEUX 
69270,ROCHETAILLEE SUR SAONE 
69210,SAIN BEL 
69210,SAVIGNY 
69510,SOUCIEU EN JARREST 
69210,SOURCIEUX LES MINES 
69700,BEAUVALLON 
69560,STE COLOMBE 
69280,STE CONSORCE 
69450,ST CYR AU MONT D OR 
69370,ST DIDIER AU MONT D OR 
69460,ST ETIENNE DES OULLIERES 
69190,ST FONS 
69490,ST FORGEUX 
69110,STE FOY LES LYON 
69230,ST GENIS LAVAL 
69290,ST GENIS LES OLLIERES 
69830,ST GEORGES DE RENEINS 
69650,ST GERMAIN AU MONT D OR 
69210,ST GERMAIN NUELLES 
69440,ST LAURENT D AGNY 
69930,ST LAURENT DE CHAMOUSSET 
69850,ST MARTIN EN HAUT 
69440,CHABANIERE 
69210,ST PIERRE LA PALUD 
69490,ST ROMAIN DE POPEY 
69560,ST ROMAIN EN GAL 
69590,ST SYMPHORIEN SUR COISE 
69440,TALUYERS 
69170,TARARE 
69160,TASSIN LA DEMI LUNE 
69240,THIZY LES BOURGS 
69510,THURINS 
69890,LA TOUR DE SALVAGNY 
69670,VAUGNERAY 
69120,VAULX EN VELIN 
69200,VENISSIEUX 
69390,VERNAISON 
69400,VILLEFRANCHE SUR SAONE 
69100,VILLEURBANNE 
69910,VILLIE MORGON 
69390,VOURLES 
69970,CHAPONNAY 
69680,CHASSIEU 
69360,COMMUNAY 
69960,CORBAS 
69150,DECINES CHARPIEU 
69320,FEYZIN 
69740,GENAS 
69730,GENAY 
69330,JONAGE 
69330,JONS 
69970,MARENNES 
69330,MEYZIEU 
69780,MIONS 
69250,MONTANAY 
69330,PUSIGNAN 
69140,RILLIEUX LA PAPE 
69720,ST BONNET DE MURE 
69720,ST LAURENT DE MURE 
69780,ST PIERRE DE CHANDIEU 
69800,ST PRIEST 
69360,ST SYMPHORIEN D OZON 
69580,SATHONAY CAMP 
69580,SATHONAY VILLAGE 
69360,SEREZIN DU RHONE 
69360,SIMANDRES 
69360,SOLAIZE 
69360,TERNAY 
69780,TOUSSIEU 
69124,COLOMBIER SAUGNIEU 
69125,COLOMBIER SAUGNIEU 
70100,ARC LES GRAY 
70290,CHAMPAGNEY 
70600,CHAMPLITTE 
70000,ECHENOZ LA MELINE 
70220,FOUGEROLLES ST VALBERT 
70300,FOUGEROLLES ST VALBERT 
70300,FROIDECONCHE 
70100,GRAY 
70400,HERICOURT 
70500,JUSSEY 
70200,LURE 
70300,LUXEUIL LES BAINS 
70150,MARNAY 
70270,MELISEY 
70000,NAVENNE 
70000,NOIDANS LES VESOUL 
70290,PLANCHER BAS 
70170,PORT SUR SAONE 
70190,RIOZ 
70250,RONCHAMP 
70800,ST LOUP SUR SEMOUSE 
70300,ST SAUVEUR 
70360,SCEY SUR SAONE ET ST ALBIN 
70000,VAIVRE ET MONTOILLE 
70000,VESOUL 
71400,AUTUN 
71450,BLANZY 
71140,BOURBON LANCY 
71500,BRANGES 
71670,LE BREUIL 
71390,BUXY 
71150,CHAGNY 
71100,CHALON SUR SAONE 
71530,CHAMPFORGEUIL 
71570,LA CHAPELLE DE GUINCHAY 
71850,CHARNAY LES MACON 
71120,CHAROLLES 
71880,CHATENOY LE ROYAL 
71170,CHAUFFAILLES 
71420,CIRY LE NOBLE 
71800,LA CLAYETTE 
71250,CLUNY 
71680,CRECHES SUR SAONE 
71200,LE CREUSOT 
71530,CRISSEY 
71480,CUISEAUX 
71290,CUISERY 
71150,DEMIGNY 
71160,DIGOIN 
71210,ECUISSES 
71380,EPERVANS 
71360,EPINAC 
71190,ETANG SUR ARROUX 
71150,FONTAINES 
71590,GERGY 
71640,GIVRY 
71130,GUEUGNON 
71870,HURIGNY 
71500,LOUHANS CHATEAURENAUD 
71100,LUX 
71000,MACON 
71110,MARCIGNY 
71300,MONTCEAU LES MINES 
71710,MONTCENIS 
71210,MONTCHANIN 
71370,OUROUX SUR SAONE 
71600,PARAY LE MONIAL 
71420,PERRECY LES FORGES 
71270,PIERRE DE BRESSE 
71960,PRISSE 
71960,LA ROCHE VINEUSE 
71570,ROMANECHE THORINS 
71470,ROMENAY 
71150,RULLY 
71330,ST GERMAIN DU BOIS 
71370,ST GERMAIN DU PLAIN 
71510,ST LEGER SUR DHEUNE 
71350,ST LOUP GEANGES 
71380,ST MARCEL 
71620,ST MARTIN EN BRESSE 
71100,ST REMY 
71200,ST SERNIN DU BOIS 
71230,ST VALLIER 
71000,SANCE 
71410,SANVIGNES LES MINES 
71530,SASSENAY 
71240,SENNECEY LE GRAND 
71290,SIMANDRE 
71500,SORNAY 
71210,TORCY 
71700,TOURNUS 
71240,VARENNES LE GRAND 
72650,AIGNE 
72700,ALLONNES 
72610,ARCONNAY 
72230,ARNAGE 
72800,AUBIGNE RACAN 
72290,BALLON ST MARS 
72650,LA BAZOGE 
72200,BAZOUGES CRE SUR LOIR 
72110,BEAUFAY 
72170,BEAUMONT SUR SARTHE 
72310,BESSE SUR BRAYE 
72110,BONNETABLE 
72440,BOULOIRE 
72370,LE BREIL SUR MERIZE 
72250,BRETTE LES PINS 
72350,BRULON 
72330,CERANS FOULLETOURTE 
72470,CHAMPAGNE 
72560,CHANGE 
72300,LA CHAPELLE D ALIGNE 
72650,LA CHAPELLE ST AUBIN 
72500,MONTVAL SUR LOIR 
72400,CHERRE AU 
72240,CONLIE 
72160,CONNERRE 
72190,COULAINES 
72550,COULANS SUR GEE 
72220,ECOMMOY 
72700,ETIVAL LES LE MANS 
72400,LA FERTE BERNARD 
72210,FILLE 
72600,VILLENEUVE EN PERSEIGNE 
72610,VILLENEUVE EN PERSEIGNE 
72130,FRESNAY SUR SARTHE 
72150,LE GRAND LUCE 
72230,GUECELARD 
72200,LA FLECHE 
72220,LAIGNE ST GERVAIS 
72450,LOMBRON 
72540,LOUE 
72800,LUCHE PRINGE 
72800,LE LUDE 
72270,MALICORNE SUR SARTHE 
72600,MAMERS 
72000,LE MANS 
72100,LE MANS 
72510,MANSIGNE 
72220,MARIGNE LAILLE 
72260,MAROLLES LES BRAULTS 
72360,MAYET 
72270,MEZERAY 
72650,LA MILESSE 
72230,MONCE EN BELIN 
72380,MONTBIZOT 
72230,MULSANNE 
72190,NEUVILLE SUR SARTHE 
72430,NOYEN SUR SARTHE 
72300,PARCE SUR SARTHE 
72250,PARIGNE L EVEQUE 
72450,MONTFORT LE GESNOIS 
72510,PONTVALLAIN 
72300,PRECIGNE 
72210,ROEZE SUR SARTHE 
72700,ROUILLON 
72230,RUAUDIN 
72310,LOIR EN VALLEE 
72340,LOIR EN VALLEE 
72300,SABLE SUR SARTHE 
72120,ST CALAIS 
72460,ST CORNEILLE 
72110,ST COSME EN VAIRAIS 
72700,ST GEORGES DU BOIS 
72380,STE JAMME SUR SARTHE 
72380,ST JEAN D ASSE 
72220,ST MARS D OUTILLE 
72470,ST MARS LA BRIERE 
72610,ST PATERNE LE CHEVAIN 
72190,ST PAVACE 
72650,ST SATURNIN 
72190,SARGE LES LE MANS 
72460,SAVIGNE L EVEQUE 
72140,SILLE LE GUILLAUME 
72700,SPAY 
72210,LA SUZE SUR SARTHE 
72220,TELOCHE 
72160,THORIGNE SUR DUE 
72650,TRANGE 
72160,TUFFE VAL DE LA CHERONNE 
72320,VIBRAYE 
72330,YVRE LE POLIN 
72530,YVRE L EVEQUE 
73260,GRAND AIGUEBLANCHE 
73210,AIME LA PLAGNE 
73220,AITON 
73100,AIX LES BAINS 
73410,ENTRELACS 
73200,ALBERTVILLE 
73550,LES ALLUES 
73000,BARBERAZ 
73230,BARBY 
73000,BASSENS 
73540,LA BATHIE 
73270,BEAUFORT 
73410,LA BIOLLE 
73370,LE BOURGET DU LAC 
73700,BOURG ST MAURICE 
73350,BOZEL 
73100,BRISON ST INNOCENT 
73190,CHALLES LES EAUX 
73000,CHAMBERY 
73160,COGNIN 
73330,DOMESSIN 
73420,DRUMETTAZ CLARAFOND 
73460,FRONTENEX 
73200,GILLY SUR ISERE 
73100,GRESY SUR AIX 
73200,GRIGNON 
73000,JACOB BELLECOMBETTE 
73210,LA PLAGNE TARENTAISE 
73800,PORTE DE SAVOIE 
73200,MERCURY 
73420,MERY 
73500,MODANE 
73800,MONTMELIAN 
73290,LA MOTTE SERVOLEX 
73600,MOUTIERS 
73100,MOUXY 
73260,LA LECHERE 
73470,NOVALAISE 
73330,LE PONT DE BEAUVOISIN 
73220,VAL D ARC 
73490,LA RAVOIRE 
73110,VALGELON LA ROCHETTE 
73230,ST ALBAN LEYSSE 
73190,ST BALDOPH 
73520,ST BERON 
73120,COURCHEVEL 
73240,ST GENIX LES VILLAGES 
73230,ST JEAN D ARVEY 
73300,ST JEAN DE MAURIENNE 
73190,ST JEOIRE PRIEURE 
73870,ST JULIEN MONT DENIS 
73440,LES BELLEVILLE 
73600,LES BELLEVILLE 
73140,ST MICHEL DE MAURIENNE 
73250,ST PIERRE D ALBIGNY 
73700,SEEZ 
73000,SONNAZ 
73480,VAL CENIS 
73500,VAL CENIS 
73320,TIGNES 
73100,TRESSERVE 
73400,UGINE 
73150,VAL D ISERE 
73160,VIMINES 
73420,VIVIERS DU LAC 
73420,VOGLANS 
73170,YENNE 
74540,ALBY SUR CHERAN 
74200,ALLINGES 
74350,ALLONZIER LA CAILLE 
74800,AMANCY 
74100,AMBILLY 
74000,ANNECY 
74370,ANNECY 
74600,ANNECY 
74940,ANNECY 
74960,ANNECY 
74100,ANNEMASSE 
74200,ANTHY SUR LEMAN 
74300,ARACHES LA FRASSE 
74160,ARCHAMPS 
74800,ARENTHON 
74370,ARGONAY 
74380,ARTHAZ PONT NOTRE DAME 
74130,AYSE 
74330,LA BALME DE SILLINGY 
74160,BEAUMONT 
74420,BOEGE 
74380,BONNE 
74130,BONNEVILLE 
74890,BONS EN CHABLAIS 
74400,CHAMONIX MONT BLANC 
74370,CHARVONNEX 
74650,CHAVANOD 
74140,CHENS SUR LEMAN 
74270,CHILLY 
74330,CHOISY 
74220,LA CLUSAZ 
74300,CLUSES 
74160,COLLONGES SOUS SALEVE 
74920,COMBLOUX 
74130,CONTAMINE SUR ARVE 
74380,CRANVES SALES 
74350,CRUSEILLES 
74540,CUSY 
74350,CUVAT 
74700,DOMANCY 
74210,DOUSSARD 
74140,DOUVAINE 
74330,EPAGNY METZ TESSY 
74370,EPAGNY METZ TESSY 
74800,ETEAUX 
74100,ETREMBIERES 
74500,EVIAN LES BAINS 
74210,FAVERGES SEYTHENEX 
74160,FEIGERES 
74250,FILLINGES 
74270,FRANGY 
74240,GAILLARD 
74450,LE GRAND BORNAND 
74570,GROISY 
74540,GRUFFY 
74310,LES HOUCHES 
74500,LARRINGES 
74140,LOISIN 
74380,LUCINGES 
74500,LUGRIN 
74200,LYAUD 
74300,MAGLAND 
74150,MARCELLAZ ALBANAIS 
74200,MARGENCEL 
74970,MARIGNIER 
74200,MARIN 
74460,MARNAZ 
74140,MASSONGY 
74500,MAXILLY SUR LEMAN 
74120,MEGEVE 
74290,MENTHON ST BERNARD 
74140,MESSERY 
74440,MIEUSSY 
74560,MONNETIER MORNEX 
74130,MONT SAXONNEX 
74110,MORZINE 
74380,NANGY 
74500,NEUVECELLE 
74160,NEYDENS 
74190,PASSY 
74550,PERRIGNIER 
74930,PERS JUSSY 
74130,GLIERES VAL DE BORNE 
74330,POISY 
74500,PUBLIER 
74930,REIGNIER ESERY 
74800,LA ROCHE SUR FORON 
74150,RUMILLY 
74140,ST CERGUES 
74540,ST FELIX 
74170,ST GERVAIS LES BAINS 
74430,ST JEAN D AULPS 
74490,ST JEOIRE 
74410,ST JORIOZ 
74160,ST JULIEN EN GENEVOIS 
74500,ST PAUL EN CHABLAIS 
74800,ST PIERRE EN FAUCIGNY 
74150,SALES 
74700,SALLANCHES 
74340,SAMOENS 
74140,SCIEZ 
74950,SCIONZIER 
74320,SEVRIER 
74910,SEYSSEL 
74330,SILLINGY 
74210,TALLOIRES MONTMIN 
74290,TALLOIRES MONTMIN 
74440,TANINGES 
74300,THYEZ 
74230,THONES 
74200,THONON LES BAINS 
74370,FILLIERE 
74570,FILLIERE 
74520,VALLEIRY 
74150,VALLIERES SUR FIER 
74140,VEIGY FONCENEX 
74100,VETRAZ MONTHOUX 
74290,VEYRIER DU LAC 
74370,VILLAZ 
74100,VILLE LA GRAND 
74580,VIRY 
74250,VIUZ EN SALLAZ 
74130,VOUGY 
74520,VULBENS 
76920,AMFREVILLE LA MI VOIE 
76880,ARQUES LA BATAILLE 
76720,VAL DE SCIE 
76850,VAL DE SCIE 
76390,AUMALE 
76730,BACQUEVILLE EN CAUX 
76360,BARENTIN 
76240,BELBEUF 
76420,BIHOREL 
76340,BLANGY SUR BRESLE 
76240,BONSECOURS 
76230,BOIS GUILLAUME 
76210,BOLBEC 
76520,BOOS 
76850,BOSC LE HARD 
76750,BUCHY 
76380,CANTELEU 
76450,CANY BARVILLE 
76490,RIVES EN SEINE 
76320,CAUDEBEC LES ELBEUF 
76930,CAUVILLE SUR MER 
76410,CLEON 
76910,CRIEL SUR MER 
76280,CRIQUETOT L ESNEVAL 
76160,DARNETAL 
76250,DEVILLE LES ROUEN 
76200,DIEPPE 
76370,DIEPPE 
76560,DOUDEVILLE 
76480,DUCLAIR 
76500,ELBEUF 
76630,ENVERMEU 
76133,EPOUVILLE 
76710,ESLETTES 
76260,EU 
76640,TERRES DE CAUX 
76400,FECAMP 
76220,FERRIERES EN BRAY 
76290,FONTAINE LA MALLET 
76690,FONTAINE LE BOURG 
76290,FONTENAY 
76440,FORGES LES EAUX 
76170,LA FRENAYE 
76190,ST MARTIN DE L IF 
76700,GAINNEVILLE 
76110,GODERVILLE 
76700,GONFREVILLE L ORCHER 
76220,GOURNAY EN BRAY 
76530,GRAND COURONNE 
76950,LES GRANDES VENTES 
76120,LE GRAND QUEVILLY 
76210,GRUCHET LE VALASSE 
76700,HARFLEUR 
76550,HAUTOT SUR MER 
76600,LE HAVRE 
76610,LE HAVRE 
76620,LE HAVRE 
76770,LE HOULME 
76770,HOUPPEVILLE 
76230,ISNEAUVILLE 
76480,JUMIEGES 
76170,LILLEBONNE 
76500,LA LONDE 
76810,LUNERAY 
76940,ARELAUNE EN SEINE 
76770,MALAUNAY 
76150,MAROMME 
76370,MARTIN EGLISE 
76240,LE MESNIL ESNARD 
76290,MONTIVILLIERS 
76130,MONT ST AIGNAN 
76710,MONTVILLE 
76270,NEUFCHATEL EN BRAY 
76520,LA NEUVILLE CHANT D OISEL 
76960,NOTRE DAME DE BONDEVILLE 
76520,FRANQUEVILLE ST PIERRE 
76170,PORT JEROME SUR SEINE 
76330,PORT JEROME SUR SEINE 
76930,OCTEVILLE SUR MER 
76550,OFFRANVILLE 
76350,OISSEL SUR SEINE 
76570,PAVILLY 
76650,PETIT COURONNE 
76140,LE PETIT QUEVILLY 
76160,PREAUX 
76230,QUINCAMPOIX 
76700,ROGERVILLE 
76000,ROUEN 
76100,ROUEN 
76480,ROUMARE 
76370,ROUXMESNIL BOUTEILLES 
76310,STE ADRESSE 
76410,ST AUBIN LES ELBEUF 
76430,ST AUBIN ROUTOT 
76800,ST ETIENNE DU ROUVRAY 
76160,ST JACQUES SUR DARNETAL 
76280,ST JOUIN BRUNEVAL 
76160,ST LEGER DU BOURG DENIS 
76400,ST LEONARD 
76480,STE MARGUERITE SUR DUCLAIR 
76190,STE MARIE DES CHAMPS 
76840,ST MARTIN DE BOSCHERVILLE 
76160,ST MARTIN DU VIVIER 
76370,PETIT CAUX 
76630,PETIT CAUX 
76910,PETIT CAUX 
76510,ST NICOLAS D ALIERMONT 
76170,ST NICOLAS DE LA TAILLE 
76480,ST PIERRE DE VARENGEVILLE 
76320,ST PIERRE LES ELBEUF 
76430,ST ROMAIN DE COLBOSC 
76680,ST SAENS 
76460,ST VALERY EN CAUX 
76300,SOTTEVILLE LES ROUEN 
76890,TOTES 
76410,TOURVILLE LA RIVIERE 
76580,LE TRAIT 
76470,LE TREPORT 
76280,TURRETOT 
76360,VILLERS ECALLES 
76760,YERVILLE 
76190,YVETOT 
77410,ANNET SUR MARNE 
77210,AVON 
77167,BAGNEAUX SUR LOING 
77700,BAILLY ROMAINVILLIERS 
77590,BOIS LE ROI 
77310,BOISSISE LE ROI 
77169,BOISSY LE CHATEL 
77580,BOULEURS 
77780,BOURRON MARLOTTE 
77480,BRAY SUR SEINE 
77170,BRIE COMTE ROBERT 
77177,BROU SUR CHANTEREINE 
77600,BUSSY ST GEORGES 
77130,CANNES ECLUSE 
77240,CESSON 
77930,CHAILLY EN BIERE 
77120,CHAILLY EN BRIE 
77430,CHAMPAGNE SUR SEINE 
77420,CHAMPS SUR MARNE 
77600,CHANTELOUP EN BRIE 
77760,LA CHAPELLE LA REINE 
77410,CHARNY 
77590,CHARTRETTES 
77570,CHATEAU LANDON 
77820,LE CHATELET EN BRIE 
77390,CHAUMES EN BRIE 
77500,CHELLES 
77160,CHENOISE CUCHARMOY 
77700,CHESSY 
77173,CHEVRY COSSIGNY 
77410,CLAYE SOUILLY 
77090,COLLEGIEN 
77380,COMBS LA VILLE 
77600,CONCHES SUR GONDOIRE 
77440,CONGIS SUR THEROUANNE 
77170,COUBERT 
77860,COUILLY PONT AUX DAMES 
77120,COULOMMIERS 
77700,COUPVRAY 
77181,COURTRY 
77580,CRECY LA CHAPELLE 
77124,CREGY LES MEAUX 
77183,CROISSY BEAUBOURG 
77840,CROUY SUR OURCQ 
77190,DAMMARIE LES LYS 
77230,DAMMARTIN EN GOELE 
77400,DAMPMART 
77520,DONNEMARIE DONTILLY 
77620,EGREVILLE 
77184,EMERAINVILLE 
77450,ESBLY 
77166,EVRY GREGY SUR YERRE 
77515,FAREMOUTIERS 
77164,FERRIERES EN BRIE 
77320,LA FERTE GAUCHER 
77260,LA FERTE SOUS JOUARRE 
77300,FONTAINEBLEAU 
77610,FONTENAY TRESIGNY 
77130,LA GRANDE PAROISSE 
77220,GRETZ ARMAINVILLIERS 
77166,GRISY SUISNES 
77580,GUERARD 
77390,GUIGNES 
77850,HERICY 
77610,LA HOUSSAYE EN BRIE 
77640,JOUARRE 
77970,JOUY LE CHATEL 
77320,JOUY SUR MORIN 
77230,JUILLY 
77400,LAGNY SUR MARNE 
77150,LESIGNY 
77127,LIEUSAINT 
77000,LIVRY SUR SEINE 
77440,LIZY SUR OURCQ 
77185,LOGNES 
77230,LONGPERRIER 
77650,LONGUEVILLE 
77700,MAGNY LE HONGRE 
77950,MAINCY 
77100,MAREUIL LES MEAUX 
77610,MARLES EN BRIE 
77130,MAROLLES SUR SEINE 
77100,MEAUX 
77350,LE MEE SUR SEINE 
77000,MELUN 
77290,MITRY MORY 
77550,MOISSY CRAMAYEL 
77140,MONCOURT FROMONVILLE 
77130,MONTEREAU FAULT YONNE 
77144,MONTEVRAIN 
77122,MONTHYON 
77690,MONTIGNY SUR LOING 
77450,MONTRY 
77250,MORET LOING ET ORVANNE 
77720,MORMANT 
77120,MOUROUX 
77230,MOUSSY LE NEUF 
77176,NANDY 
77370,NANGIS 
77100,NANTEUIL LES MEAUX 
77140,NEMOURS 
77124,CHAUCONIN NEUFMONTIERS 
77186,NOISIEL 
77123,NOISY SUR ECOLE 
77178,OISSERY 
77280,OTHIS 
77330,OZOIR LA FERRIERE 
77390,OZOUER LE VOULGIS 
77930,PERTHES 
77181,LE PIN 
77515,POMMEUSE 
77400,POMPONNE 
77340,PONTAULT COMBAULT 
77135,PONTCARRE 
77220,PRESLES EN BRIE 
77310,PRINGY 
77160,PROVINS 
77860,QUINCY VOISINS 
77550,REAU 
77510,REBAIS 
77000,LA ROCHETTE 
77680,ROISSY EN BRIE 
77540,ROZAY EN BRIE 
77950,RUBELLES 
77730,SAACY SUR MARNE 
77515,ST AUGUSTIN 
77650,STE COLOMBE 
77750,ST CYR SUR MORIN 
77310,ST FARGEAU PONTHIERRY 
77130,ST GERMAIN LAVAL 
77860,ST GERMAIN SUR MORIN 
77670,ST MAMMES 
77230,ST MARD 
77178,ST PATHUS 
77140,ST PIERRE LES NEMOURS 
77120,BEAUTHEIL SAINTS 
77165,ST SOUPPLETS 
77400,ST THIBAULT DES VIGNES 
77920,SAMOIS SUR SEINE 
77210,SAMOREAU 
77176,SAVIGNY LE TEMPLE 
77240,SEINE PORT 
77700,SERRIS 
77170,SERVON 
77111,SOIGNOLLES EN BRIE 
77460,SOUPPES SUR LOING 
77171,SOURDUN 
77810,THOMERY 
77400,THORIGNY SUR MARNE 
77200,TORCY 
77220,TOURNAN EN BRIE 
77470,TRILPORT 
77360,VAIRES SUR MARNE 
77130,VARENNES SUR SEINE 
77910,VARREDDES 
77000,VAUX LE PENIL 
77390,VERNEUIL L ETANG 
77670,VERNOU LA CELLE SUR SEINE 
77240,VERT ST DENIS 
77174,VILLENEUVE LE COMTE 
77124,VILLENOY 
77270,VILLEPARISIS 
77410,VILLEVAUDE 
